"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"ttltstd"	"ttlpapnum"	"percpass"	"percpassdfg"	"diff"
"39"	"1320"	"290"	"UNION     "	"ELIZABETH"	"NO 26 DR. ORLANDO EDREIRA ACADEMY "	"A "	740.00	584.16	78.94	51.53	27.40
"39"	"1320"	"295"	"UNION     "	"ELIZABETH"	"DR. ALBERT EINSTEIN ACADEMY"	"A "	1035.00	740.94	71.58	51.53	20.05
"39"	"1320"	"300"	"UNION     "	"ELIZABETH"	"NO 5 MABEL G HOLMES ES"	"A "	881.00	437.03	49.60	51.53	-1.92
"39"	"1320"	"305"	"UNION     "	"ELIZABETH"	"NO 30 RONALD REAGAN ACADEMY"	"A "	1008.00	661.17	65.59	51.53	14.05
"39"	"1320"	"310"	"UNION     "	"ELIZABETH"	"DR. ANTONIA PANTOJA SCHOOL"	"A "	1215.00	737.31	60.68	51.53	9.14
"39"	"1320"	"315"	"UNION     "	"ELIZABETH"	"DUARTE-MARTI SCHOOL"	"A "	1079.00	491.96	45.59	51.53	-5.94
"39"	"1320"	"401"	"UNION     "	"ELIZABETH"	"JOHN E. DWYER TECH ACADEMY"	"A "	436.00	226.89	52.03	51.53	0.50
"39"	"1320"	"402"	"UNION     "	"ELIZABETH"	"ADM. W. F. HALSEY LEADERSHIP ACAD"	"A "	473.00	277.03	58.57	51.53	7.03
"39"	"1320"	"403"	"UNION     "	"ELIZABETH"	"T. JEFFERSON ARTS ACAD."	"A "	418.00	291.23	69.67	51.53	18.13
"39"	"1320"	"404"	"UNION     "	"ELIZABETH"	"T. A. EDISON CAREER & TECH. ACAD."	"A "	248.00	156.98	63.30	51.53	11.76
"39"	"1320"	"405"	"UNION     "	"ELIZABETH"	"A. HAMILTON PREP. ACAD"	"A "	413.00	372.94	90.30	51.53	38.76
"39"	"1710"	"   "	"UNION     "	"GARWOOD BORO"	""	"DE"	573.00	423.00	73.82	75.81	-1.99
"39"	"1710"	"050"	"UNION     "	"GARWOOD BORO"	"LINCOLN/FRANKLIN         "	"DE"	573.00	423.00	73.82	75.81	-1.99
"39"	"2190"	"   "	"UNION     "	"HILLSIDE TOWNSHIP"	""	"CD"	3705.00	2395.85	64.66	68.63	-3.97
"39"	"2190"	"050"	"UNION     "	"HILLSIDE TOWNSHIP"	"HILLSIDE H.S."	"CD"	404.00	286.23	70.85	68.63	2.21
"39"	"2190"	"080"	"UNION     "	"HILLSIDE TOWNSHIP"	"HURDEN LOOKER            "	"CD"	1239.00	842.96	68.03	68.63	-0.60
"39"	"2190"	"085"	"UNION     "	"HILLSIDE TOWNSHIP"	"WALTER O. KRUMBIEGEL     "	"CD"	1546.00	924.11	59.77	68.63	-8.86
"39"	"2190"	"110"	"UNION     "	"HILLSIDE TOWNSHIP"	"GEORGE WASHINGTON        "	"CD"	502.00	342.88	68.30	68.63	-0.33
"39"	"2420"	"   "	"UNION     "	"KENILWORTH"	""	"DE"	1611.00	1161.00	72.06	75.81	-3.74
"39"	"2420"	"010"	"UNION     "	"KENILWORTH"	"DAVID BREARLEY HIGH SCH  "	"DE"	584.00	437.93	74.98	75.81	-0.82
"39"	"2420"	"010"	"UNION     "	"KENILWORTH"	"DAVID BREARLEY HS"	"DE"	218.00	171.02	78.45	75.81	2.63
"39"	"2420"	"050"	"UNION     "	"KENILWORTH"	"HARDING                  "	"DE"	809.00	552.05	68.23	75.81	-7.57
"39"	"2660"	"   "	"UNION     "	"LINDEN"	""	"B "	6877.00	4201.41	61.09	63.76	-2.67
"39"	"2660"	"050"	"UNION     "	"LINDEN"	"LINDEN H.S."	"B "	859.00	622.81	72.50	63.76	8.73
"39"	"2660"	"060"	"UNION     "	"LINDEN"	"MYLES J MCMANUS MIDDLE   "	"B "	1656.00	963.18	58.16	63.76	-5.60
"39"	"2660"	"070"	"UNION     "	"LINDEN"	"JOSEPH E SOEHL MIDDLE    "	"B "	1620.00	871.07	53.77	63.76	-9.99
"39"	"2660"	"080"	"UNION     "	"LINDEN"	"NUMBER 1                 "	"B "	725.00	442.97	61.09	63.76	-2.66
"39"	"2660"	"090"	"UNION     "	"LINDEN"	"NUMBER 2                 "	"B "	305.00	185.01	60.66	63.76	-3.10
"39"	"2660"	"115"	"UNION     "	"LINDEN"	"NUMBER  FOUR "	"B "	401.00	222.98	55.60	63.76	-8.16
"39"	"2660"	"130"	"UNION     "	"LINDEN"	"NUMBER 6                 "	"B "	324.00	219.03	67.60	63.76	3.83
"39"	"2660"	"150"	"UNION     "	"LINDEN"	"NUMBER 8                 "	"B "	364.00	245.03	67.31	63.76	3.54
"39"	"2660"	"160"	"UNION     "	"LINDEN"	"NUMBER 9 DEERFIELD TERR  "	"B "	406.00	290.96	71.66	63.76	7.89
"39"	"2660"	"170"	"UNION     "	"LINDEN"	"NO 10 HIGHLAND AVENUE    "	"B "	207.00	135.03	65.23	63.76	1.46
"39"	"3470"	"   "	"UNION     "	"MOUNTAINSIDE BORO"	""	"I "	1221.00	1078.02	88.28	87.55	0.73
"39"	"3470"	"030"	"UNION     "	"MOUNTAINSIDE BORO"	"DEERFIELD ELEMENTARY     "	"I "	1221.00	1078.02	88.28	87.55	0.73
"39"	"3560"	"   "	"UNION     "	"NEW PROVIDENCE"	""	"I "	2799.00	2572.53	91.90	87.55	4.35
"39"	"3560"	"050"	"UNION     "	"NEW PROVIDENCE"	"NEW PROVIDENCE H.S."	"I "	294.00	280.03	95.25	87.55	7.69
"39"	"3560"	"055"	"UNION     "	"NEW PROVIDENCE"	"ALLEN W. ROBERTS         "	"I "	794.00	709.95	89.41	87.55	1.86
"39"	"3560"	"080"	"UNION     "	"NEW PROVIDENCE"	"NEW PROVIDENCE MIDDLE SCH"	"I "	899.00	828.80	92.19	87.55	4.63
"39"	"3560"	"090"	"UNION     "	"NEW PROVIDENCE"	"SALT BROOK               "	"I "	810.00	753.92	93.07	87.55	5.52
"39"	"4160"	"   "	"UNION     "	"PLAINFIELD"	""	"B "	7263.00	3367.11	46.35	63.76	-17.40
"39"	"4160"	"050"	"UNION     "	"PLAINFIELD"	"PLAINFIELD H.S."	"B "	587.00	299.83	51.07	63.76	-12.69
"39"	"4160"	"051"	"UNION     "	"PLAINFIELD"	"BARACK OBAMA ACAD. FOR ACADEMICS & CIVIC DEV"	"B "	37.00	20.00	54.07	63.76	-9.69
"39"	"4160"	"052"	"UNION     "	"PLAINFIELD"	"ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM"	"B "	321.00	197.93	61.66	63.76	-2.10
"39"	"4160"	"060"	"UNION     "	"PLAINFIELD"	"HUBBARD                  "	"B "	691.00	183.91	26.61	63.76	-37.15
"39"	"4160"	"070"	"UNION     "	"PLAINFIELD"	"MAXSON                   "	"B "	733.00	227.24	31.00	63.76	-32.76
"39"	"4160"	"080"	"UNION     "	"PLAINFIELD"	"DEWITT D. BARLOW         "	"B "	331.00	160.02	48.34	63.76	-15.42
"39"	"4160"	"100"	"UNION     "	"PLAINFIELD"	"CEDARBROOK               "	"B "	949.00	524.99	55.32	63.76	-8.44
"39"	"4160"	"110"	"UNION     "	"PLAINFIELD"	"CLINTON                  "	"B "	382.00	220.97	57.84	63.76	-5.92
"39"	"4160"	"120"	"UNION     "	"PLAINFIELD"	"FREDERIC W. COOK         "	"B "	377.00	223.95	59.40	63.76	-4.36
"39"	"4160"	"130"	"UNION     "	"PLAINFIELD"	"EMERSON                  "	"B "	538.00	310.04	57.62	63.76	-6.14
"39"	"4160"	"140"	"UNION     "	"PLAINFIELD"	"EVERGREEN                "	"B "	629.00	307.99	48.96	63.76	-14.80
"39"	"4160"	"150"	"UNION     "	"PLAINFIELD"	"JEFFERSON                "	"B "	513.00	196.02	38.21	63.76	-25.55
"39"	"4160"	"170"	"UNION     "	"PLAINFIELD"	"CHARLES H. STILLMAN      "	"B "	334.00	135.96	40.70	63.76	-23.06
"39"	"4160"	"180"	"UNION     "	"PLAINFIELD"	"WASHINGTON               "	"B "	500.00	207.14	41.42	63.76	-22.33
"39"	"4160"	"190"	"UNION     "	"PLAINFIELD"	"WOODLAND                 "	"B "	255.00	151.97	59.59	63.76	-4.17
"39"	"4290"	"   "	"UNION     "	"RAHWAY"	""	"CD"	4307.00	2894.40	67.20	68.63	-1.43
"39"	"4290"	"050"	"UNION     "	"RAHWAY"	"RAHWAY H.S."	"CD"	498.00	379.05	76.11	68.63	7.47
"39"	"4290"	"060"	"UNION     "	"RAHWAY"	"RAHWAY MIDDLE SCHOOL     "	"CD"	1948.00	1204.76	61.84	68.63	-6.79
"39"	"4290"	"080"	"UNION     "	"RAHWAY"	"FRANKLIN                 "	"CD"	570.00	407.13	71.42	68.63	2.78
"39"	"4290"	"090"	"UNION     "	"RAHWAY"	"GROVER CLEVELAND         "	"CD"	340.00	246.90	72.62	68.63	3.98
"39"	"4290"	"110"	"UNION     "	"RAHWAY"	"MADISON                  "	"CD"	294.00	200.05	68.04	68.63	-0.59
"39"	"4290"	"120"	"UNION     "	"RAHWAY"	"ROOSEVELT                "	"CD"	657.00	456.06	69.41	68.63	0.77
"39"	"4540"	"   "	"UNION     "	"ROSELLE BOROUGH"	""	"B "	3048.00	1776.64	58.28	63.76	-5.48
"39"	"4540"	"010"	"UNION     "	"ROSELLE BOROUGH"	"ABRAHAM CLARK HIGH SCHOOL"	"B "	388.00	241.91	62.35	63.76	-1.41
"39"	"4540"	"020"	"UNION     "	"ROSELLE BOROUGH"	"HARRISON E.S. "	"B "	271.00	217.94	80.42	63.76	16.65
"39"	"4540"	"030"	"UNION     "	"ROSELLE BOROUGH"	"DR. CHARLES C. POLK "	"B "	323.00	201.03	62.24	63.76	-1.52
"39"	"4540"	"040"	"UNION     "	"ROSELLE BOROUGH"	"LEONARD V. MOORE         "	"B "	805.00	454.88	56.50	63.76	-7.26
"39"	"4540"	"050"	"UNION     "	"ROSELLE BOROUGH"	"WASHINGTON E.S. "	"B "	362.00	240.00	66.30	63.76	2.53
"39"	"4540"	"060"	"UNION     "	"ROSELLE BOROUGH"	"WILDAY                   "	"B "	896.00	418.85	46.74	63.76	-17.02
"39"	"4550"	"   "	"UNION     "	"ROSELLE PARK"	""	"DE"	2473.00	1965.18	79.46	75.81	3.65
"39"	"4550"	"050"	"UNION     "	"ROSELLE PARK"	"ROSELLE PARK HIGH SCHOOL"	"DE"	294.00	267.98	91.15	75.81	15.33
"39"	"4550"	"060"	"UNION     "	"ROSELLE PARK"	"ERNEST J FINIZIO-ALDENE  "	"DE"	281.00	245.04	87.20	75.81	11.38
"39"	"4550"	"080"	"UNION     "	"ROSELLE PARK"	"ROBERT GORDON            "	"DE"	330.00	244.08	73.96	75.81	-1.84
"39"	"4550"	"085"	"UNION     "	"ROSELLE PARK"	"ROSELLE PARK MIDDLE      "	"DE"	1140.00	854.31	74.93	75.81	-0.87
"39"	"4550"	"090"	"UNION     "	"ROSELLE PARK"	"SHERMAN                  "	"DE"	428.00	354.11	82.73	75.81	6.92
"39"	"4670"	"   "	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	""	"I "	6980.00	6136.52	87.91	87.55	0.36
"39"	"4670"	"050"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"SCOTCH PLAINS-FANWOOD H.S"	"I "	720.00	675.00	93.75	87.55	6.19
"39"	"4670"	"060"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"PARK MIDDLE              "	"I "	2081.00	1766.28	84.87	87.55	-2.67
"39"	"4670"	"065"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"TERRILL MIDDLE           "	"I "	1988.00	1761.04	88.58	87.55	1.03
"39"	"4670"	"070"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"SCHOOL #1 E.S. "	"I "	368.00	323.94	88.02	87.55	0.47
"39"	"4670"	"080"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"HOWARD B. BRUNNER E.S. "	"I "	356.00	307.97	86.50	87.55	-1.04
"39"	"4670"	"085"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"J. ACKERMAN COLES E.S. "	"I "	532.00	470.96	88.52	87.55	0.97
"39"	"4670"	"090"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"EVERGREEN E.S. "	"I "	443.00	395.89	89.36	87.55	1.81
"39"	"4670"	"105"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"WILLIAM J. MCGINN E.S. "	"I "	490.00	433.91	88.55	87.55	1.00
"39"	"5000"	"   "	"UNION     "	"SPRINGFIELD TWP"	""	"GH"	2468.00	1987.99	80.55	82.71	-2.16
"39"	"5000"	"010"	"UNION     "	"SPRINGFIELD TWP"	"JONATHAN DAYTON"	"GH"	280.00	243.88	87.10	82.71	4.38
"39"	"5000"	"060"	"UNION     "	"SPRINGFIELD TWP"	"FLORENCE M. GAUDINEER    "	"GH"	1081.00	829.84	76.76	82.71	-5.94
"39"	"5000"	"070"	"UNION     "	"SPRINGFIELD TWP"	"JAMES CALDWELL"	"GH"	550.00	486.10	88.38	82.71	5.67
"39"	"5000"	"090"	"UNION     "	"SPRINGFIELD TWP"	"THELMA L SANDMEIER"	"GH"	555.00	427.84	77.08	82.71	-5.62
"39"	"5090"	"   "	"UNION     "	"SUMMIT CITY"	""	"I "	5237.00	4640.33	88.60	87.55	1.05
"39"	"5090"	"050"	"UNION     "	"SUMMIT CITY"	"SUMMIT SENIOR H.S."	"I "	544.00	510.81	93.90	87.55	6.34
"39"	"5090"	"060"	"UNION     "	"SUMMIT CITY"	"L.C. JOHNSON SUMMIT MS   "	"I "	2362.00	2049.38	86.76	87.55	-0.78
"39"	"5090"	"070"	"UNION     "	"SUMMIT CITY"	"BRAYTON ELEM SCH         "	"I "	550.00	491.00	89.27	87.55	1.72
"39"	"5090"	"080"	"UNION     "	"SUMMIT CITY"	"FRANKLIN ELEM SCH        "	"I "	533.00	499.97	93.80	87.55	6.25
"39"	"5090"	"090"	"UNION     "	"SUMMIT CITY"	"JEFFERSON ELEM SCH       "	"I "	299.00	219.00	73.24	87.55	-14.30
"39"	"5090"	"100"	"UNION     "	"SUMMIT CITY"	"LINCOLN-HUBBARD ELEM SCH "	"I "	504.00	469.02	93.05	87.55	5.50
"39"	"5090"	"120"	"UNION     "	"SUMMIT CITY"	"WASHINGTON ELEM SCH      "	"I "	443.00	400.92	90.50	87.55	2.94
"39"	"5260"	"   "	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	""	"V "	602.00	602.00	100.00	87.99	12.00
"39"	"5260"	"020"	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	"ACADEMY FOR ALLIED HEALTH SCIENCES"	"V "	126.00	126.00	100.00	87.99	12.00
"39"	"5260"	"030"	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	"ACADEMY FOR INFORMATION TECHNOLOGY"	"V "	120.00	120.00	100.00	87.99	12.00
"39"	"5260"	"035"	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	"ACADEMY FOR PERFORMING ARTS"	"V "	102.00	102.00	100.00	87.99	12.00
"39"	"5260"	"040"	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	"UNION CTY. MAGNET HS"	"V "	136.00	136.00	100.00	87.99	12.00
"39"	"5260"	"050"	"UNION     "	"UNION COUNTY VOC TECH SCHOOLS"	"UNION CTY. VO-TECH HS"	"V "	118.00	118.00	100.00	87.99	12.00
"39"	"5290"	"   "	"UNION     "	"UNION TOWNSHIP"	""	"DE"	9215.00	6638.82	72.04	75.81	-3.77
"39"	"5290"	"050"	"UNION     "	"UNION TOWNSHIP"	"UNION SR HIGH"	"DE"	1222.00	947.85	77.56	75.81	1.75
"39"	"5290"	"060"	"UNION     "	"UNION TOWNSHIP"	"BURNET MIDDLE SCHOOL     "	"DE"	2519.00	1726.69	68.54	75.81	-7.26
"39"	"5290"	"070"	"UNION     "	"UNION TOWNSHIP"	"KAWAMEEH MIDDLE SCHOOL   "	"DE"	1571.00	1066.22	67.86	75.81	-7.94
"39"	"5290"	"080"	"UNION     "	"UNION TOWNSHIP"	"BATTLE HILL E.S. "	"DE"	383.00	251.01	65.53	75.81	-10.27
"39"	"5290"	"083"	"UNION     "	"UNION TOWNSHIP"	"HANNAH CALDWELL E.S. "	"DE"	833.00	615.01	73.83	75.81	-1.98
"39"	"5290"	"090"	"UNION     "	"UNION TOWNSHIP"	"CONNECTICUT FARMS E.S. "	"DE"	619.00	436.11	70.45	75.81	-5.35
"39"	"5290"	"100"	"UNION     "	"UNION TOWNSHIP"	"FRANKLIN E.S. "	"DE"	538.00	421.04	78.26	75.81	2.44
"39"	"5290"	"130"	"UNION     "	"UNION TOWNSHIP"	"LIVINGSTON E.S. "	"DE"	448.00	346.02	77.23	75.81	1.42
"39"	"5290"	"140"	"UNION     "	"UNION TOWNSHIP"	"WASHINGTON E.S. "	"DE"	536.00	449.13	83.79	75.81	7.97
"39"	"5290"	"300"	"UNION     "	"UNION TOWNSHIP"	"CENTRAL FIVE-JEFFERSON   "	"DE"	542.00	379.13	69.95	75.81	-5.86
"39"	"5730"	"   "	"UNION     "	"WESTFIELD"	""	"I "	8326.00	7591.00	91.17	87.55	3.61
"39"	"5730"	"050"	"UNION     "	"WESTFIELD"	"WESTFIELD HIGH SCHOOL"	"I "	892.00	847.84	95.05	87.55	7.49
"39"	"5730"	"060"	"UNION     "	"WESTFIELD"	"ROOSEVELT INTERMEDIATE   "	"I "	1728.00	1605.56	92.91	87.55	5.36
"39"	"5730"	"070"	"UNION     "	"WESTFIELD"	"THOMAS EDISON INTER.     "	"I "	1917.00	1725.59	90.01	87.55	2.46
"39"	"5730"	"100"	"UNION     "	"WESTFIELD"	"FRANKLIN                 "	"I "	986.00	917.24	93.02	87.55	5.47
"39"	"5730"	"120"	"UNION     "	"WESTFIELD"	"JEFFERSON                "	"I "	666.00	588.01	88.29	87.55	0.73
"39"	"5730"	"140"	"UNION     "	"WESTFIELD"	"MCKINLEY                 "	"I "	495.00	426.94	86.25	87.55	-1.30
"39"	"5730"	"145"	"UNION     "	"WESTFIELD"	"TAMAQUES                 "	"I "	591.00	528.08	89.35	87.55	1.80
"39"	"5730"	"150"	"UNION     "	"WESTFIELD"	"WASHINGTON               "	"I "	479.00	427.13	89.17	87.55	1.62
"39"	"5730"	"160"	"UNION     "	"WESTFIELD"	"WILSON                   "	"I "	568.00	521.96	91.89	87.55	4.34
"39"	"5810"	"   "	"UNION     "	"WINFIELD TWP"	""	"B "	219.00	146.95	67.10	63.76	3.33
"39"	"5810"	"060"	"UNION     "	"WINFIELD TWP"	"WINFIELD TWP             "	"B "	219.00	146.95	67.10	63.76	3.33
"41"	"0030"	"   "	"WARREN    "	"ALLAMUCHY TWP"	""	"I "	663.00	535.00	80.69	87.55	-6.85
"41"	"0030"	"010"	"WARREN    "	"ALLAMUCHY TWP"	"ALLAMUCHY TWP            "	"I "	663.00	535.00	80.69	87.55	-6.85
"41"	"0070"	"   "	"WARREN    "	"ALPHA BORO"	""	"B "	442.00	309.99	70.13	63.76	6.36
"41"	"0070"	"010"	"WARREN    "	"ALPHA BORO"	"ALPHA SCHOOL             "	"B "	442.00	309.99	70.13	63.76	6.36
"41"	"0280"	"   "	"WARREN    "	"BELVIDERE"	""	"DE"	786.00	612.84	77.97	75.81	2.15
"41"	"0280"	"020"	"WARREN    "	"BELVIDERE"	"BELVIDERE H.S."	"DE"	300.00	270.90	90.30	75.81	14.48
"41"	"0280"	"030"	"WARREN    "	"BELVIDERE"	"OXFORD STREET            "	"DE"	422.00	288.95	68.47	75.81	-7.34
"41"	"0280"	"050"	"WARREN    "	"BELVIDERE"	"THIRD STREET E.S. "	"DE"	64.00	52.99	82.80	75.81	6.98
"41"	"0400"	"   "	"WARREN    "	"BLAIRSTOWN TWP"	""	"FG"	807.00	616.11	76.34	78.80	-2.45
"41"	"0400"	"030"	"WARREN    "	"BLAIRSTOWN TWP"	"BLAIRSTOWN ELEMENTARY    "	"FG"	807.00	616.11	76.34	78.80	-2.45
"41"	"1620"	"   "	"WARREN    "	"FRANKLIN TWP"	""	"DE"	353.00	247.90	70.22	75.81	-5.58
"41"	"1620"	"050"	"WARREN    "	"FRANKLIN TWP"	"FRANKLIN TWP             "	"DE"	353.00	247.90	70.22	75.81	-5.58
"41"	"1670"	"   "	"WARREN    "	"FRELINGHUYSEN TWP"	""	"GH"	231.00	213.02	92.21	82.71	9.50
"41"	"1670"	"050"	"WARREN    "	"FRELINGHUYSEN TWP"	"FRELINGHUYSEN TWP        "	"GH"	231.00	213.02	92.21	82.71	9.50
"41"	"1785"	"   "	"WARREN    "	"GREAT MEADOWS REGIONAL"	""	"GH"	1460.00	1197.11	81.99	82.71	-0.71
"41"	"1785"	"040"	"WARREN    "	"GREAT MEADOWS REGIONAL"	"GREAT MEADOWS REG MID SCH"	"GH"	733.00	624.19	85.15	82.71	2.44
"41"	"1785"	"060"	"WARREN    "	"GREAT MEADOWS REGIONAL"	"LIBERTY TWP ELEM         "	"GH"	727.00	572.92	78.80	82.71	-3.90
"41"	"1840"	"   "	"WARREN    "	"GREENWICH TWP"	""	"I "	1429.00	1186.92	83.06	87.55	-4.49
"41"	"1840"	"040"	"WARREN    "	"GREENWICH TWP"	"THE GREENWICH SCHOOL     "	"I "	710.00	584.02	82.25	87.55	-5.29
"41"	"1840"	"070"	"WARREN    "	"GREENWICH TWP"	"STEWARTSVILLE SCHOOL     "	"I "	719.00	602.90	83.85	87.55	-3.69
"41"	"1870"	"   "	"WARREN    "	"HACKETTSTOWN"	""	"DE"	1846.00	1597.69	86.54	75.81	10.73
"41"	"1870"	"050"	"WARREN    "	"HACKETTSTOWN"	"HACKETTSTOWN H.S."	"DE"	462.00	435.89	94.35	75.81	18.53
"41"	"1870"	"060"	"WARREN    "	"HACKETTSTOWN"	"HACKETTSTOWN MIDDLE      "	"DE"	941.00	800.87	85.10	75.81	9.29
"41"	"1870"	"070"	"WARREN    "	"HACKETTSTOWN"	"HATCHERY HILL E.S. "	"DE"	170.00	124.05	72.97	75.81	-2.84
"41"	"1870"	"090"	"WARREN    "	"HACKETTSTOWN"	"WILLOW GROVE E.S. "	"DE"	273.00	237.01	86.81	75.81	11.00
"41"	"2040"	"   "	"WARREN    "	"HARMONY TWP"	""	"DE"	416.00	332.00	79.80	75.81	3.99
"41"	"2040"	"030"	"WARREN    "	"HARMONY TWP"	"HARMONY TOWNSHIP SCHOOL  "	"DE"	416.00	332.00	79.80	75.81	3.99
"41"	"2250"	"   "	"WARREN    "	"HOPE TWP"	""	"FG"	309.00	258.98	83.81	78.80	5.01
"41"	"2250"	"050"	"WARREN    "	"HOPE TWP"	"HOPE TWP                 "	"FG"	309.00	258.98	83.81	78.80	5.01
"41"	"2470"	"   "	"WARREN    "	"KNOWLTON TWP"	""	"FG"	345.00	290.01	84.06	78.80	5.26
"41"	"2470"	"040"	"WARREN    "	"KNOWLTON TWP"	"KNOWLTON TWP ELEM SCHOOL "	"FG"	345.00	290.01	84.06	78.80	5.26
"41"	"2790"	"   "	"WARREN    "	"LOPATCONG TWP"	""	"DE"	1370.00	1074.03	78.39	75.81	2.58
"41"	"2790"	"050"	"WARREN    "	"LOPATCONG TWP"	"LOPATCONG E.S. "	"DE"	468.00	344.91	73.69	75.81	-2.11
"41"	"2790"	"060"	"WARREN    "	"LOPATCONG TWP"	"LOPATCONG TWP MS         "	"DE"	902.00	729.11	80.83	75.81	5.01
"41"	"2970"	"   "	"WARREN    "	"MANSFIELD TWP"	""	"FG"	872.00	710.97	81.53	78.80	2.73
"41"	"2970"	"050"	"WARREN    "	"MANSFIELD TWP"	"MANSFIELD TWP ELEM       "	"FG"	872.00	710.97	81.53	78.80	2.73
"41"	"3675"	"   "	"WARREN    "	"NORTH WARREN REGIONAL"	""	"FG"	1176.00	937.55	79.72	78.80	0.92
"41"	"3675"	"050"	"WARREN    "	"NORTH WARREN REGIONAL"	"N WARREN REG HIGH SCHOOL "	"FG"	858.00	655.49	76.39	78.80	-2.40
"41"	"3675"	"050"	"WARREN    "	"NORTH WARREN REGIONAL"	"NORTH WARREN REGIONAL H.S"	"FG"	318.00	282.06	88.70	78.80	9.89
"41"	"3890"	"   "	"WARREN    "	"OXFORD TWP"	""	"DE"	389.00	293.96	75.56	75.81	-0.24
"41"	"3890"	"050"	"WARREN    "	"OXFORD TWP"	"OXFORD CENTRAL           "	"DE"	389.00	293.96	75.56	75.81	-0.24
"41"	"4100"	"   "	"WARREN    "	"PHILLIPSBURG"	""	"B "	3255.00	2125.40	65.29	63.76	1.52
"41"	"4100"	"050"	"WARREN    "	"PHILLIPSBURG"	"PHILLIPSBURG H.S."	"B "	714.00	595.83	83.45	63.76	19.68
"41"	"4100"	"060"	"WARREN    "	"PHILLIPSBURG"	"ANDOVER MORRIS           "	"B "	611.00	387.97	63.49	63.76	-0.27
"41"	"4100"	"105"	"WARREN    "	"PHILLIPSBURG"	"GREEN STREET             "	"B "	635.00	473.02	74.49	63.76	10.72
"41"	"4100"	"110"	"WARREN    "	"PHILLIPSBURG"	"MIDDLE                   "	"B "	1295.00	668.57	51.62	63.76	-12.14
"41"	"4200"	"   "	"WARREN    "	"POHATCONG TWP"	""	"DE"	594.00	427.08	71.89	75.81	-3.91
"41"	"4200"	"040"	"WARREN    "	"POHATCONG TWP"	"POHATCONG SCHOOL         "	"DE"	594.00	427.08	71.89	75.81	-3.91
"41"	"5460"	"   "	"WARREN    "	"WARREN COUNTY VOCATIONAL"	""	"V "	222.00	190.03	85.60	87.99	-2.39
"41"	"5460"	"050"	"WARREN    "	"WARREN COUNTY VOCATIONAL"	"WARREN COUNTY VOC-TECH"	"V "	222.00	190.03	85.60	87.99	-2.39
"41"	"5465"	"   "	"WARREN    "	"WARREN HILLS REGIONAL"	""	"FG"	2234.00	1774.63	79.43	78.80	0.63
"41"	"5465"	"050"	"WARREN    "	"WARREN HILLS REGIONAL"	"WARREN HILLS REGIONAL H S"	"FG"	619.00	535.80	86.55	78.80	7.75
"41"	"5465"	"060"	"WARREN    "	"WARREN HILLS REGIONAL"	"WARREN HILLS REG MIDD SCH"	"FG"	1615.00	1238.83	76.70	78.80	-2.09
"41"	"5480"	"   "	"WARREN    "	"WASHINGTON BORO"	""	"DE"	722.00	447.94	62.04	75.81	-13.77
"41"	"5480"	"055"	"WARREN    "	"WASHINGTON BORO"	"WASHINGTON MEMORIAL ELEM "	"DE"	722.00	447.94	62.04	75.81	-13.77
"41"	"5530"	"   "	"WARREN    "	"WASHINGTON TWP"	""	"GH"	807.00	623.95	77.31	82.71	-5.39
"41"	"5530"	"040"	"WARREN    "	"WASHINGTON TWP"	"BRASS CASTLE             "	"GH"	627.00	490.93	78.29	82.71	-4.41
"41"	"5530"	"050"	"WARREN    "	"WASHINGTON TWP"	"PORT COLDEN E.S. "	"GH"	180.00	133.02	73.90	82.71	-8.81
"41"	"5780"	"   "	"WARREN    "	"WHITE TWP"	""	"DE"	549.00	427.07	77.79	75.81	1.97
"41"	"5780"	"050"	"WARREN    "	"WHITE TWP"	"WHITE TWP CONS           "	"DE"	549.00	427.07	77.79	75.81	1.97
"80"	"6010"	"   "	"CHARTER SCHOOLS"	"ACADEMY CHARTER"	""	"R "	93.00	63.02	67.76	62.40	5.35
"80"	"6010"	"910"	"CHARTER SCHOOLS"	"ACADEMY CHARTER"	"ACADEMY CHARTER HIGH SCHOOL"	"R "	93.00	63.02	67.76	62.40	5.35
"80"	"6013"	"   "	"CHARTER SCHOOLS"	"BERGEN ARTS AND SCIENCES CHARTER"	""	"R "	840.00	701.16	83.47	62.40	21.06
