"ID"	"grade"	"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"valscllang"	"pplang"	"plang"	"aplang"	"mnscllang"	"paplang"	"paplangnum"	"valsclmath"	"ppmath"	"pmath"	"apmath"	"mnsclmath"	"papmath"	"papmathnum"	"valsclsci"	"ppsci"	"psci"	"apsci"	"mnsclsci"	"papsci"	"papscinum"	"ttltstd"	"ttlpapnam"
10367	"8"	"39"	"1320"	"220"	"UNION     "	"ELIZABETH"	"NO 19 WOODROW WILSON     "	"A "	"60"	"31.7"	"68.3"	"0.0"	"208.3"	68.30	40.98	"60"	"43.3"	"45.0"	"11.7"	"197.2"	56.70	34.02	"59"	"40.7"	"52.5"	"6.8"	"205.5"	"59.3"	"34.987"	179.00	109.98
10368	"8"	"39"	"1320"	"315"	"UNION     "	"ELIZABETH"	"DUARTE-MARTI SCHOOL"	"A "	"60"	"41.7"	"58.3"	"0.0"	"201.7"	58.30	34.98	"61"	"57.4"	"41.0"	"1.6"	"191.3"	42.60	25.98	"61"	"63.9"	"34.4"	"1.6"	"196.9"	"36"	"21.96"	182.00	82.92
10369	"8"	"39"	"1320"	"110"	"UNION     "	"ELIZABETH"	"NO 3 NICHOLAS S. LACORTE PETERSTOWN ES        "	"A "	"61"	"49.2"	"49.2"	"1.6"	"202.5"	50.80	30.98	"61"	"55.7"	"36.1"	"8.2"	"193.1"	44.30	27.02	"61"	"59.0"	"37.7"	"3.3"	"196.2"	"41"	"25.01"	183.00	83.02
10370	"8"	"39"	"1320"	"170"	"UNION     "	"ELIZABETH"	"NO 14 A LINCOLN          "	"A "	"63"	"20.6"	"74.6"	"4.8"	"211.3"	79.40	50.02	"63"	"33.3"	"50.8"	"15.9"	"211.2"	66.70	42.02	"63"	"17.5"	"68.3"	"14.3"	"221.3"	"82.6"	"52.038"	189.00	144.08
10371	"8"	"39"	"1320"	"120"	"UNION     "	"ELIZABETH"	"NO 6 TOUSSAINT LOUVERTURE-MARQUIS DE LAFAYETTE    "	"A "	"64"	"50.0"	"48.4"	"1.6"	"199.8"	50.00	32.00	"63"	"54.0"	"39.7"	"6.3"	"192.8"	46.00	28.98	"63"	"44.4"	"54.0"	"1.6"	"201.0"	"55.6"	"35.028"	190.00	96.00
10372	"8"	"39"	"1320"	"035"	"UNION     "	"ELIZABETH"	"NO 4 JOHN BATTIN ES"	"A "	"72"	"41.7"	"55.6"	"2.8"	"204.5"	58.40	42.04	"71"	"36.6"	"52.1"	"11.3"	"205.9"	63.40	45.01	"71"	"47.9"	"49.3"	"2.8"	"201.9"	"52.1"	"36.991"	214.00	124.05
10373	"8"	"39"	"1320"	"295"	"UNION     "	"ELIZABETH"	"DR. ALBERT EINSTEIN ACADEMY"	"A "	"72"	"19.4"	"77.8"	"2.8"	"213.8"	80.60	58.03	"72"	"36.1"	"48.6"	"15.3"	"210.1"	63.90	46.00	"72"	"20.8"	"63.9"	"15.3"	"220.0"	"79.2"	"57.024"	216.00	161.06
10374	"8"	"39"	"1320"	"305"	"UNION     "	"ELIZABETH"	"NO 30 RONALD REAGAN ACADEMY"	"A "	"72"	"30.6"	"65.3"	"4.2"	"210.9"	69.50	50.04	"72"	"48.6"	"40.3"	"11.1"	"199.3"	51.40	37.00	"72"	"16.7"	"65.3"	"18.1"	"219.3"	"83.4"	"60.048"	216.00	147.09
10375	"8"	"39"	"1320"	"180"	"UNION     "	"ELIZABETH"	"NO 15 C COLUMBUS         "	"A "	"77"	"23.4"	"76.6"	"0.0"	"208.5"	76.60	58.98	"76"	"27.6"	"59.2"	"13.2"	"212.0"	72.40	55.02	"76"	"26.3"	"61.8"	"11.8"	"215.0"	"73.6"	"55.936"	229.00	169.94
10376	"8"	"39"	"1320"	"310"	"UNION     "	"ELIZABETH"	"DR. ANTONIA PANTOJA SCHOOL"	"A "	"88"	"26.1"	"71.6"	"2.3"	"210.2"	73.90	65.03	"89"	"32.6"	"47.2"	"20.2"	"212.0"	67.40	59.98	"89"	"22.5"	"66.3"	"11.2"	"214.2"	"77.5"	"68.975"	266.00	193.99
10377	"8"	"39"	"1710"	"   "	"UNION     "	"GARWOOD BORO"	""	"DE"	"44"	"6.8"	"68.2"	"25.0"	"232.6"	93.20	41.00	"44"	"18.2"	"47.7"	"34.1"	"231.9"	81.80	35.99	"44"	"2.3"	"45.5"	"52.3"	"247.8"	"97.8"	"43.032"	132.00	120.03
10378	"8"	"39"	"1710"	"050"	"UNION     "	"GARWOOD BORO"	"LINCOLN/FRANKLIN         "	"DE"	"44"	"6.8"	"68.2"	"25.0"	"232.6"	93.20	41.00	"44"	"18.2"	"47.7"	"34.1"	"231.9"	81.80	35.99	"44"	"2.3"	"45.5"	"52.3"	"247.8"	"97.8"	"43.032"	132.00	120.03
10379	"8"	"39"	"2190"	"   "	"UNION     "	"HILLSIDE TOWNSHIP"	""	"CD"	"210"	"27.1"	"68.6"	"4.3"	"211.4"	72.90	153.09	"211"	"40.8"	"39.3"	"19.9"	"208.8"	59.20	124.91	"210"	"28.1"	"58.6"	"13.3"	"215.0"	"71.9"	"150.99"	631.00	428.99
10380	"8"	"39"	"2190"	"085"	"UNION     "	"HILLSIDE TOWNSHIP"	"WALTER O. KRUMBIEGEL     "	"CD"	"210"	"27.1"	"68.6"	"4.3"	"211.4"	72.90	153.09	"211"	"40.8"	"39.3"	"19.9"	"208.8"	59.20	124.91	"210"	"28.1"	"58.6"	"13.3"	"215.0"	"71.9"	"150.99"	631.00	428.99
10381	"8"	"39"	"2420"	"   "	"UNION     "	"KENILWORTH"	""	"DE"	"114"	"10.5"	"81.6"	"7.9"	"220.7"	89.50	102.03	"114"	"20.2"	"56.1"	"23.7"	"223.8"	79.80	90.97	"114"	"10.5"	"69.3"	"20.2"	"226.2"	"89.5"	"102.03"	342.00	295.03
10382	"8"	"39"	"2420"	"010"	"UNION     "	"KENILWORTH"	"DAVID BREARLEY HIGH SCH  "	"DE"	"114"	"10.5"	"81.6"	"7.9"	"220.7"	89.50	102.03	"114"	"20.2"	"56.1"	"23.7"	"223.8"	79.80	90.97	"114"	"10.5"	"69.3"	"20.2"	"226.2"	"89.5"	"102.03"	342.00	295.03
10383	"8"	"39"	"2660"	"070"	"UNION     "	"LINDEN"	"JOSEPH E SOEHL MIDDLE    "	"B "	"216"	"36.1"	"61.6"	"2.3"	"206.7"	63.90	138.02	"217"	"45.2"	"43.8"	"11.1"	"200.6"	54.90	119.13	"217"	"30.4"	"56.2"	"13.4"	"213.8"	"69.6"	"151.032"	650.00	408.18
10384	"8"	"39"	"2660"	"060"	"UNION     "	"LINDEN"	"MYLES J MCMANUS MIDDLE   "	"B "	"219"	"23.3"	"73.1"	"3.7"	"210.7"	76.80	168.19	"219"	"37.9"	"50.2"	"11.9"	"204.7"	62.10	135.99	"218"	"25.7"	"57.3"	"17.0"	"217.6"	"74.3"	"161.974"	656.00	466.16
10385	"8"	"39"	"2660"	"   "	"UNION     "	"LINDEN"	""	"B "	"435"	"29.7"	"67.4"	"3.0"	"208.7"	70.40	306.24	"436"	"41.5"	"47.0"	"11.5"	"202.7"	58.50	255.06	"435"	"28.0"	"56.8"	"15.2"	"215.7"	"72"	"313.2"	1306.00	874.50
10386	"8"	"39"	"3470"	"   "	"UNION     "	"MOUNTAINSIDE BORO"	""	"I "	"83"	"6.0"	"59.0"	"34.9"	"241.0"	93.90	77.93	"83"	"7.2"	"28.9"	"63.9"	"253.7"	92.80	77.02	"83"	"1.2"	"24.1"	"74.7"	"259.0"	"98.8"	"82.004"	249.00	236.96
10387	"8"	"39"	"3470"	"030"	"UNION     "	"MOUNTAINSIDE BORO"	"DEERFIELD ELEMENTARY     "	"I "	"83"	"6.0"	"59.0"	"34.9"	"241.0"	93.90	77.93	"83"	"7.2"	"28.9"	"63.9"	"253.7"	92.80	77.02	"83"	"1.2"	"24.1"	"74.7"	"259.0"	"98.8"	"82.004"	249.00	236.96
10388	"8"	"39"	"3560"	"   "	"UNION     "	"NEW PROVIDENCE"	""	"I "	"182"	"3.3"	"69.2"	"27.5"	"233.7"	96.70	175.99	"182"	"8.2"	"41.2"	"50.5"	"249.1"	91.70	166.89	"182"	"3.8"	"51.1"	"45.1"	"242.5"	"96.2"	"175.084"	546.00	517.97
10389	"8"	"39"	"3560"	"080"	"UNION     "	"NEW PROVIDENCE"	"NEW PROVIDENCE MIDDLE SCH"	"I "	"182"	"3.3"	"69.2"	"27.5"	"233.7"	96.70	175.99	"182"	"8.2"	"41.2"	"50.5"	"249.1"	91.70	166.89	"182"	"3.8"	"51.1"	"45.1"	"242.5"	"96.2"	"175.084"	546.00	517.97
10390	"8"	"39"	"4160"	"070"	"UNION     "	"PLAINFIELD"	"MAXSON                   "	"B "	"131"	"48.1"	"50.4"	"1.5"	"198.5"	51.90	67.98	"132"	"76.5"	"22.0"	"1.5"	"174.8"	23.50	31.02	"133"	"50.4"	"48.9"	"0.8"	"196.4"	"49.7"	"66.101"	396.00	165.11
10391	"8"	"39"	"4160"	"060"	"UNION     "	"PLAINFIELD"	"HUBBARD                  "	"B "	"146"	"62.3"	"37.7"	"0.0"	"192.6"	37.70	55.04	"146"	"80.8"	"18.5"	"0.7"	"170.5"	19.20	28.03	"155"	"65.2"	"34.2"	"0.6"	"187.9"	"34.8"	"53.94"	447.00	137.01
10392	"8"	"39"	"4160"	"110"	"UNION     "	"PLAINFIELD"	"CLINTON                  "	"B "	"23"	"17.4"	"78.3"	"4.3"	"217.4"	82.60	18.99	"24"	"29.2"	"41.7"	"29.2"	"221.0"	70.90	17.01	"24"	"29.2"	"62.5"	"8.3"	"214.0"	"70.8"	"16.992"	71.00	53.00
10393	"8"	"39"	"4160"	"   "	"UNION     "	"PLAINFIELD"	""	"B "	"430"	"44.7"	"54.2"	"1.2"	"200.8"	55.40	238.22	"432"	"68.3"	"26.6"	"5.1"	"182.9"	31.70	136.94	"441"	"47.4"	"47.6"	"5.0"	"199.4"	"52.6"	"231.966"	1303.00	607.13
10394	"8"	"39"	"4160"	"052"	"UNION     "	"PLAINFIELD"	"ACADEMY OF ARTS AND ADVANCED STUDIES PROGRAM"	"B "	"63"	"19.0"	"77.8"	"3.2"	"214.0"	81.00	51.03	"63"	"47.6"	"41.3"	"11.1"	"201.6"	52.40	33.01	"63"	"22.2"	"58.7"	"19.0"	"218.6"	"77.7"	"48.951"	189.00	132.99
10395	"8"	"39"	"4160"	"100"	"UNION     "	"PLAINFIELD"	"CEDARBROOK               "	"B "	"67"	"32.8"	"67.2"	"0.0"	"205.4"	67.20	45.02	"67"	"58.2"	"34.3"	"7.5"	"195.0"	41.80	28.00	"66"	"30.3"	"60.6"	"9.1"	"208.5"	"69.7"	"46.002"	200.00	119.03
10396	"8"	"39"	"4290"	"   "	"UNION     "	"RAHWAY"	""	"CD"	"265"	"26.4"	"70.2"	"3.4"	"211.2"	73.60	195.04	"265"	"42.6"	"43.0"	"14.3"	"206.0"	57.30	151.84	"265"	"21.1"	"62.6"	"16.2"	"218.0"	"78.8"	"208.82"	795.00	555.70
10397	"8"	"39"	"4290"	"060"	"UNION     "	"RAHWAY"	"RAHWAY MIDDLE SCHOOL     "	"CD"	"265"	"26.4"	"70.2"	"3.4"	"211.2"	73.60	195.04	"265"	"42.6"	"43.0"	"14.3"	"206.0"	57.30	151.84	"265"	"21.1"	"62.6"	"16.2"	"218.0"	"78.8"	"208.82"	795.00	555.70
10398	"8"	"39"	"4540"	"   "	"UNION     "	"ROSELLE BOROUGH"	""	"B "	"180"	"43.3"	"55.0"	"1.7"	"203.8"	56.70	102.06	"181"	"61.3"	"31.5"	"7.2"	"186.8"	38.70	70.04	"180"	"50.6"	"45.0"	"4.4"	"199.2"	"49.4"	"88.92"	541.00	261.02
10399	"8"	"39"	"4540"	"060"	"UNION     "	"ROSELLE BOROUGH"	"WILDAY                   "	"B "	"180"	"43.3"	"55.0"	"1.7"	"203.8"	56.70	102.06	"181"	"61.3"	"31.5"	"7.2"	"186.8"	38.70	70.04	"180"	"50.6"	"45.0"	"4.4"	"199.2"	"49.4"	"88.92"	541.00	261.02
10400	"8"	"39"	"4550"	"   "	"UNION     "	"ROSELLE PARK"	""	"DE"	"170"	"15.9"	"72.4"	"11.8"	"220.7"	84.20	143.14	"170"	"25.3"	"42.4"	"32.4"	"227.3"	74.80	127.16	"170"	"14.7"	"55.3"	"30.0"	"228.4"	"85.3"	"145.01"	510.00	415.31
10401	"8"	"39"	"4550"	"085"	"UNION     "	"ROSELLE PARK"	"ROSELLE PARK MIDDLE      "	"DE"	"170"	"15.9"	"72.4"	"11.8"	"220.7"	84.20	143.14	"170"	"25.3"	"42.4"	"32.4"	"227.3"	74.80	127.16	"170"	"14.7"	"55.3"	"30.0"	"228.4"	"85.3"	"145.01"	510.00	415.31
10402	"8"	"39"	"4670"	"065"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"TERRILL MIDDLE           "	"I "	"221"	"5.0"	"70.1"	"24.9"	"234.0"	95.00	209.95	"221"	"13.1"	"29.4"	"57.5"	"249.7"	86.90	192.04	"221"	"7.2"	"44.8"	"48.0"	"241.7"	"92.8"	"205.088"	663.00	607.08
10403	"8"	"39"	"4670"	"060"	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	"PARK MIDDLE              "	"I "	"236"	"8.9"	"61.9"	"29.2"	"234.2"	91.10	214.99	"237"	"16.9"	"39.2"	"43.9"	"240.4"	83.10	196.94	"237"	"8.0"	"45.6"	"46.4"	"242.0"	"92"	"218.04"	710.00	629.98
10404	"8"	"39"	"4670"	"   "	"UNION     "	"SCOTCH PLAINS-FANWOOD REG"	""	"I "	"457"	"7.0"	"65.9"	"27.1"	"234.1"	93.00	425.01	"458"	"15.1"	"34.5"	"50.4"	"244.9"	84.90	388.84	"458"	"7.6"	"45.2"	"47.2"	"241.9"	"92.4"	"423.192"	1373.00	1237.04
10405	"8"	"39"	"5000"	"   "	"UNION     "	"SPRINGFIELD TWP"	""	"GH"	"158"	"14.6"	"75.3"	"10.1"	"222.1"	85.40	134.93	"158"	"24.7"	"46.2"	"29.1"	"225.4"	75.30	118.97	"156"	"10.3"	"57.7"	"32.1"	"233.9"	"89.8"	"140.088"	472.00	393.99
10406	"8"	"39"	"5000"	"060"	"UNION     "	"SPRINGFIELD TWP"	"FLORENCE M. GAUDINEER    "	"GH"	"158"	"14.6"	"75.3"	"10.1"	"222.1"	85.40	134.93	"158"	"24.7"	"46.2"	"29.1"	"225.4"	75.30	118.97	"156"	"10.3"	"57.7"	"32.1"	"233.9"	"89.8"	"140.088"	472.00	393.99
10407	"8"	"39"	"5090"	"   "	"UNION     "	"SUMMIT CITY"	""	"I "	"320"	"4.7"	"61.6"	"33.8"	"237.4"	95.40	305.28	"323"	"15.2"	"33.7"	"51.1"	"243.9"	84.80	273.90	"322"	"6.2"	"40.4"	"53.4"	"248.2"	"93.8"	"302.036"	965.00	881.22
10408	"8"	"39"	"5090"	"060"	"UNION     "	"SUMMIT CITY"	"L.C. JOHNSON SUMMIT MS   "	"I "	"320"	"4.7"	"61.6"	"33.8"	"237.4"	95.40	305.28	"323"	"15.2"	"33.7"	"51.1"	"243.9"	84.80	273.90	"322"	"6.2"	"40.4"	"53.4"	"248.2"	"93.8"	"302.036"	965.00	881.22
10409	"8"	"39"	"5290"	"070"	"UNION     "	"UNION TOWNSHIP"	"KAWAMEEH MIDDLE SCHOOL   "	"DE"	"237"	"19.8"	"72.2"	"8.0"	"216.6"	80.20	190.07	"240"	"36.7"	"40.8"	"22.5"	"212.4"	63.30	151.92	"240"	"18.8"	"53.8"	"27.5"	"226.9"	"81.3"	"195.12"	717.00	537.11
10410	"8"	"39"	"5290"	"060"	"UNION     "	"UNION TOWNSHIP"	"BURNET MIDDLE SCHOOL     "	"DE"	"366"	"21.6"	"71.6"	"6.8"	"215.0"	78.40	286.94	"366"	"32.2"	"42.9"	"24.9"	"216.5"	67.80	248.14	"365"	"18.6"	"53.2"	"28.2"	"227.4"	"81.4"	"297.11"	1097.00	832.20
10411	"8"	"39"	"5290"	"   "	"UNION     "	"UNION TOWNSHIP"	""	"DE"	"603"	"20.9"	"71.8"	"7.3"	"215.6"	79.10	476.97	"606"	"34.0"	"42.1"	"23.9"	"214.9"	66.00	399.96	"605"	"18.7"	"53.4"	"27.9"	"227.2"	"81.3"	"491.865"	1814.00	1368.79
10412	"8"	"39"	"5730"	"060"	"UNION     "	"WESTFIELD"	"ROOSEVELT INTERMEDIATE   "	"I "	"254"	"2.0"	"69.3"	"28.7"	"237.9"	98.00	248.92	"254"	"4.7"	"39.4"	"55.9"	"250.9"	95.30	242.06	"254"	"2.0"	"44.9"	"53.1"	"246.8"	"98"	"248.92"	762.00	739.90
10413	"8"	"39"	"5730"	"070"	"UNION     "	"WESTFIELD"	"THOMAS EDISON INTER.     "	"I "	"263"	"5.7"	"64.3"	"30.0"	"235.3"	94.30	248.00	"263"	"10.6"	"27.0"	"62.4"	"253.9"	89.40	235.12	"263"	"8.4"	"35.0"	"56.7"	"248.7"	"91.7"	"241.171"	789.00	724.30
10414	"8"	"39"	"5730"	"   "	"UNION     "	"WESTFIELD"	""	"I "	"517"	"3.9"	"66.7"	"29.4"	"236.6"	96.10	496.83	"517"	"7.7"	"33.1"	"59.2"	"252.4"	92.30	477.19	"517"	"5.2"	"39.8"	"54.9"	"247.8"	"94.7"	"489.599"	1551.00	1463.62
10415	"8"	"39"	"5810"	"   "	"UNION     "	"WINFIELD TWP"	""	"B "	"12"	"8.3"	"91.7"	"0.0"	"216.3"	91.70	11.00	"12"	"58.3"	"25.0"	"16.7"	"193.0"	41.70	5.00	"12"	"8.3"	"58.3"	"33.3"	"229.8"	"91.6"	"10.992"	36.00	27.00
10416	"8"	"39"	"5810"	"060"	"UNION     "	"WINFIELD TWP"	"WINFIELD TWP             "	"B "	"12"	"8.3"	"91.7"	"0.0"	"216.3"	91.70	11.00	"12"	"58.3"	"25.0"	"16.7"	"193.0"	41.70	5.00	"12"	"8.3"	"58.3"	"33.3"	"229.8"	"91.6"	"10.992"	36.00	27.00
10417	"8"	"41"	"0030"	"   "	"WARREN    "	"ALLAMUCHY TWP"	""	"I "	"47"	"8.5"	"68.1"	"23.4"	"226.2"	91.50	43.00	"47"	"21.3"	"51.1"	"27.7"	"224.5"	78.80	37.03	"47"	"10.6"	"63.8"	"25.5"	"234.1"	"89.3"	"41.971"	141.00	122.01
10418	"8"	"41"	"0030"	"010"	"WARREN    "	"ALLAMUCHY TWP"	"ALLAMUCHY TWP            "	"I "	"47"	"8.5"	"68.1"	"23.4"	"226.2"	91.50	43.00	"47"	"21.3"	"51.1"	"27.7"	"224.5"	78.80	37.03	"47"	"10.6"	"63.8"	"25.5"	"234.1"	"89.3"	"41.971"	141.00	122.01
10419	"8"	"41"	"0070"	"   "	"WARREN    "	"ALPHA BORO"	""	"B "	"36"	"16.7"	"66.7"	"16.7"	"222.4"	83.40	30.02	"36"	"30.6"	"33.3"	"36.1"	"226.0"	69.40	24.98	"36"	"19.4"	"47.2"	"33.3"	"227.5"	"80.5"	"28.98"	108.00	83.98
10420	"8"	"41"	"0070"	"010"	"WARREN    "	"ALPHA BORO"	"ALPHA SCHOOL             "	"B "	"36"	"16.7"	"66.7"	"16.7"	"222.4"	83.40	30.02	"36"	"30.6"	"33.3"	"36.1"	"226.0"	69.40	24.98	"36"	"19.4"	"47.2"	"33.3"	"227.5"	"80.5"	"28.98"	108.00	83.98
10421	"8"	"41"	"0280"	"   "	"WARREN    "	"BELVIDERE"	""	"DE"	"33"	"15.2"	"72.7"	"12.1"	"221.3"	84.80	27.98	"33"	"48.5"	"33.3"	"18.2"	"208.1"	51.50	16.99	"33"	"6.1"	"72.7"	"21.2"	"227.9"	"93.9"	"30.987"	99.00	75.96
10422	"8"	"41"	"0280"	"030"	"WARREN    "	"BELVIDERE"	"OXFORD STREET            "	"DE"	"33"	"15.2"	"72.7"	"12.1"	"221.3"	84.80	27.98	"33"	"48.5"	"33.3"	"18.2"	"208.1"	51.50	16.99	"33"	"6.1"	"72.7"	"21.2"	"227.9"	"93.9"	"30.987"	99.00	75.96
10423	"8"	"41"	"1785"	"   "	"WARREN    "	"GREAT MEADOWS REGIONAL"	""	"GH"	"104"	"11.5"	"77.9"	"10.6"	"222.2"	88.50	92.04	"104"	"21.2"	"51.0"	"27.9"	"221.6"	78.90	82.05	"104"	"9.6"	"44.2"	"46.2"	"240.9"	"90.4"	"94.016"	312.00	268.11
10424	"8"	"41"	"1785"	"040"	"WARREN    "	"GREAT MEADOWS REGIONAL"	"GREAT MEADOWS REG MID SCH"	"GH"	"104"	"11.5"	"77.9"	"10.6"	"222.2"	88.50	92.04	"104"	"21.2"	"51.0"	"27.9"	"221.6"	78.90	82.05	"104"	"9.6"	"44.2"	"46.2"	"240.9"	"90.4"	"94.016"	312.00	268.11
10425	"8"	"41"	"1840"	"   "	"WARREN    "	"GREENWICH TWP"	""	"I "	"97"	"3.1"	"72.2"	"24.7"	"234.3"	96.90	93.99	"97"	"19.6"	"41.2"	"39.2"	"235.9"	80.40	77.98	"97"	"3.1"	"43.3"	"53.6"	"247.8"	"96.9"	"93.993"	291.00	265.97
10426	"8"	"41"	"1840"	"070"	"WARREN    "	"GREENWICH TWP"	"STEWARTSVILLE SCHOOL     "	"I "	"97"	"3.1"	"72.2"	"24.7"	"234.3"	96.90	93.99	"97"	"19.6"	"41.2"	"39.2"	"235.9"	80.40	77.98	"97"	"3.1"	"43.3"	"53.6"	"247.8"	"96.9"	"93.993"	291.00	265.97
10427	"8"	"41"	"1870"	"   "	"WARREN    "	"HACKETTSTOWN"	""	"DE"	"127"	"4.7"	"82.7"	"12.6"	"226.5"	95.30	121.03	"127"	"11.8"	"58.3"	"29.9"	"234.0"	88.20	112.01	"127"	"5.5"	"60.6"	"33.9"	"236.5"	"94.5"	"120.015"	381.00	353.06
10428	"8"	"41"	"1870"	"060"	"WARREN    "	"HACKETTSTOWN"	"HACKETTSTOWN MIDDLE      "	"DE"	"127"	"4.7"	"82.7"	"12.6"	"226.5"	95.30	121.03	"127"	"11.8"	"58.3"	"29.9"	"234.0"	88.20	112.01	"127"	"5.5"	"60.6"	"33.9"	"236.5"	"94.5"	"120.015"	381.00	353.06
10429	"8"	"41"	"2040"	"   "	"WARREN    "	"HARMONY TWP"	""	"DE"	"27"	"0.0"	"81.5"	"18.5"	"232.3"	100.00	27.00	"27"	"18.5"	"55.6"	"25.9"	"226.7"	81.50	22.00	"27"	"0.0"	"22.2"	"77.8"	"263.6"	"100"	"27"	81.00	76.00
10430	"8"	"41"	"2040"	"030"	"WARREN    "	"HARMONY TWP"	"HARMONY TOWNSHIP SCHOOL  "	"DE"	"27"	"0.0"	"81.5"	"18.5"	"232.3"	100.00	27.00	"27"	"18.5"	"55.6"	"25.9"	"226.7"	81.50	22.00	"27"	"0.0"	"22.2"	"77.8"	"263.6"	"100"	"27"	81.00	76.00
10431	"8"	"41"	"2250"	"   "	"WARREN    "	"HOPE TWP"	""	"FG"	"24"	"0.0"	"100.0"	"0.0"	"223.8"	100.00	24.00	"24"	"12.5"	"41.7"	"45.8"	"243.5"	87.50	21.00	"24"	"4.2"	"50.0"	"45.8"	"242.3"	"95.8"	"22.992"	72.00	67.99
10432	"8"	"41"	"2250"	"050"	"WARREN    "	"HOPE TWP"	"HOPE TWP                 "	"FG"	"24"	"0.0"	"100.0"	"0.0"	"223.8"	100.00	24.00	"24"	"12.5"	"41.7"	"45.8"	"243.5"	87.50	21.00	"24"	"4.2"	"50.0"	"45.8"	"242.3"	"95.8"	"22.992"	72.00	67.99
10433	"8"	"41"	"2790"	"   "	"WARREN    "	"LOPATCONG TWP"	""	"DE"	"104"	"7.7"	"71.2"	"21.2"	"227.3"	92.40	96.09	"104"	"18.3"	"60.6"	"21.2"	"225.6"	81.80	85.07	"104"	"4.8"	"56.7"	"38.5"	"240.8"	"95.2"	"99.008"	312.00	280.17
10434	"8"	"41"	"2790"	"060"	"WARREN    "	"LOPATCONG TWP"	"LOPATCONG TWP MS         "	"DE"	"104"	"7.7"	"71.2"	"21.2"	"227.3"	92.40	96.09	"104"	"18.3"	"60.6"	"21.2"	"225.6"	81.80	85.07	"104"	"4.8"	"56.7"	"38.5"	"240.8"	"95.2"	"99.008"	312.00	280.17
10435	"8"	"41"	"3675"	"   "	"WARREN    "	"NORTH WARREN REGIONAL"	""	"FG"	"164"	"11.6"	"72.0"	"16.5"	"225.5"	88.50	145.14	"164"	"18.9"	"49.4"	"31.7"	"228.9"	81.10	133.00	"164"	"8.5"	"43.3"	"48.2"	"240.9"	"91.5"	"150.06"	492.00	428.20
10436	"8"	"41"	"3675"	"050"	"WARREN    "	"NORTH WARREN REGIONAL"	"N WARREN REG HIGH SCHOOL "	"FG"	"164"	"11.6"	"72.0"	"16.5"	"225.5"	88.50	145.14	"164"	"18.9"	"49.4"	"31.7"	"228.9"	81.10	133.00	"164"	"8.5"	"43.3"	"48.2"	"240.9"	"91.5"	"150.06"	492.00	428.20
10437	"8"	"41"	"3890"	"   "	"WARREN    "	"OXFORD TWP"	""	"DE"	"17"	"0.0"	"88.2"	"11.8"	"226.9"	100.00	17.00	"17"	"5.9"	"82.4"	"11.8"	"225.4"	94.20	16.01	"17"	"0.0"	"58.8"	"41.2"	"241.2"	"100"	"17"	51.00	50.01
10438	"8"	"41"	"3890"	"050"	"WARREN    "	"OXFORD TWP"	"OXFORD CENTRAL           "	"DE"	"17"	"0.0"	"88.2"	"11.8"	"226.9"	100.00	17.00	"17"	"5.9"	"82.4"	"11.8"	"225.4"	94.20	16.01	"17"	"0.0"	"58.8"	"41.2"	"241.2"	"100"	"17"	51.00	50.01
10439	"8"	"41"	"4100"	"   "	"WARREN    "	"PHILLIPSBURG"	""	"B "	"162"	"32.7"	"62.3"	"4.9"	"207.4"	67.20	108.86	"162"	"55.6"	"39.5"	"4.9"	"189.6"	44.40	71.92	"162"	"40.7"	"51.2"	"8.0"	"205.8"	"59.2"	"95.904"	486.00	276.69
10440	"8"	"41"	"4100"	"110"	"WARREN    "	"PHILLIPSBURG"	"MIDDLE                   "	"B "	"162"	"32.7"	"62.3"	"4.9"	"207.4"	67.20	108.86	"162"	"55.6"	"39.5"	"4.9"	"189.6"	44.40	71.92	"162"	"40.7"	"51.2"	"8.0"	"205.8"	"59.2"	"95.904"	486.00	276.69
10441	"8"	"41"	"4200"	"   "	"WARREN    "	"POHATCONG TWP"	""	"DE"	"46"	"19.6"	"73.9"	"6.5"	"218.6"	80.40	36.98	"46"	"28.3"	"47.8"	"23.9"	"217.5"	71.70	32.98	"46"	"19.6"	"45.7"	"34.8"	"231.4"	"80.5"	"37.03"	138.00	106.99
10442	"8"	"41"	"4200"	"040"	"WARREN    "	"POHATCONG TWP"	"POHATCONG SCHOOL         "	"DE"	"46"	"19.6"	"73.9"	"6.5"	"218.6"	80.40	36.98	"46"	"28.3"	"47.8"	"23.9"	"217.5"	71.70	32.98	"46"	"19.6"	"45.7"	"34.8"	"231.4"	"80.5"	"37.03"	138.00	106.99
10443	"8"	"41"	"5465"	"   "	"WARREN    "	"WARREN HILLS REGIONAL"	""	"FG"	"348"	"12.1"	"79.0"	"8.9"	"221.0"	87.90	305.89	"347"	"28.2"	"54.8"	"17.0"	"215.2"	71.80	249.14	"346"	"10.7"	"58.4"	"30.9"	"231.1"	"89.3"	"308.978"	1041.00	864.01
10444	"8"	"41"	"5465"	"060"	"WARREN    "	"WARREN HILLS REGIONAL"	"WARREN HILLS REG MIDD SCH"	"FG"	"348"	"12.1"	"79.0"	"8.9"	"221.0"	87.90	305.89	"347"	"28.2"	"54.8"	"17.0"	"215.2"	71.80	249.14	"346"	"10.7"	"58.4"	"30.9"	"231.1"	"89.3"	"308.978"	1041.00	864.01
